h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,h0_3_count,status
17,20,10353,True,17,1622,1622,2,0,ok
17,20,10354,True,17,1934,1934,1,0,ok
17,20,10355,True,17,1702,1702,3,8,ok
17,20,10356,True,17,1654,1654,1,0,ok
17,20,10357,True,17,1922,1922,3,12,ok
17,20,10358,True,17,1544,1544,1,0,ok
17,20,10359,True,17,1680,1680,3,2,ok
17,20,10360,True,17,1972,1972,1,0,ok
17,20,10361,True,17,1716,1716,1,0,ok
17,20,10362,True,17,1748,1748,1,0,ok
17,20,10363,True,17,1744,1744,1,0,ok
17,20,10364,True,17,1636,1636,1,0,ok
17,20,10365,True,17,1872,1872,2,0,ok
17,20,10366,True,17,1608,1608,2,0,ok
17,20,10367,False,16,1374,1374,2,0,ok
17,20,10368,True,17,1648,1648,1,0,ok
17,20,10369,True,17,1614,1614,2,0,ok
17,20,10370,True,17,2028,2028,1,0,ok
17,20,10371,True,17,1726,1726,2,0,ok
17,20,10372,True,17,1718,1718,2,0,ok
17,20,10373,False,16,1328,1328,3,4,ok
17,20,10374,True,17,1674,1674,1,0,ok
17,20,10375,True,17,1602,1602,1,0,ok
17,20,10376,True,17,1350,1350,3,2,ok
17,20,10377,True,17,2006,2006,1,0,ok
17,20,10378,True,17,1626,1626,1,0,ok
17,20,10379,True,17,1770,1770,2,0,ok
17,20,10380,True,17,1892,1892,1,0,ok
17,20,10381,True,17,1604,1604,3,2,ok
17,20,10382,True,17,1818,1818,1,0,ok
17,20,10383,True,17,1852,1852,2,0,ok
17,20,10384,True,17,1734,1734,1,0,ok
17,20,10385,True,17,958,958,3,4,ok
17,20,10386,False,16,1440,1440,1,0,ok
17,20,10387,True,17,1626,1626,1,0,ok
17,20,10388,True,17,1694,1694,1,0,ok
17,20,10389,True,17,1912,1912,2,0,ok
17,20,10390,True,17,1834,1834,3,2,ok
17,20,10391,True,17,1696,1696,2,0,ok
17,20,10392,True,17,1804,1804,3,2,ok
17,20,10393,True,17,1788,1788,1,0,ok
17,20,10394,True,17,1846,1846,1,0,ok
17,20,10395,True,17,1630,1630,1,0,ok
17,20,10396,True,17,1860,1860,1,0,ok
17,20,10397,True,17,1588,1588,2,0,ok
17,20,10398,True,17,1678,1678,3,8,ok
17,20,10399,True,17,1694,1694,2,0,ok
17,20,10400,False,16,1356,1356,1,0,ok
17,20,10401,True,17,1746,1746,3,2,ok
17,20,10402,True,17,1668,1668,2,0,ok
17,20,10403,True,17,1974,1974,1,0,ok
17,20,10404,False,16,1360,1360,1,0,ok
17,20,10405,False,16,1508,1508,1,0,ok
17,20,10406,True,17,1670,1670,1,0,ok
17,20,10407,True,17,1514,1514,2,0,ok
17,20,10408,True,17,1902,1902,3,6,ok
17,20,10409,True,17,1788,1788,1,0,ok
17,20,10410,True,17,1608,1608,1,0,ok
17,20,10411,True,17,1284,1284,2,0,ok
17,20,10412,True,17,1940,1940,1,0,ok
17,20,10413,True,17,1680,1680,2,0,ok
17,20,10414,True,17,1548,1548,1,0,ok
17,20,10415,True,17,1540,1540,2,0,ok
17,20,10416,True,17,1562,1562,2,0,ok
17,20,10417,True,17,1738,1738,2,0,ok
17,20,10418,True,17,1548,1548,1,0,ok
17,20,10419,True,17,1460,1460,1,0,ok
17,20,10420,True,17,1678,1678,1,0,ok
17,20,10421,False,15,2936,2936,1,0,ok
17,20,10422,False,16,1258,1258,1,0,ok
17,20,10423,True,17,1496,1496,2,0,ok
17,20,10424,True,17,1684,1684,1,0,ok
17,20,10425,True,17,1606,1606,1,0,ok
17,20,10426,True,17,1736,1736,3,2,ok
17,20,10427,True,17,1418,1418,1,0,ok
17,20,10428,True,17,1772,1772,1,0,ok
17,20,10429,True,17,1706,1706,1,0,ok
17,20,10430,True,17,1792,1792,2,0,ok
17,20,10431,True,17,1588,1588,1,0,ok
17,20,10432,True,17,1534,1534,1,0,ok
17,20,10433,True,17,1580,1580,3,2,ok
17,20,10434,True,17,1884,1884,1,0,ok
17,20,10435,True,17,1578,1578,1,0,ok
17,20,10436,True,17,1792,1792,1,0,ok
17,20,10437,True,17,1810,1810,1,0,ok
17,20,10438,True,17,1620,1620,1,0,ok
17,20,10439,True,17,1880,1880,1,0,ok
17,20,10440,True,17,1686,1686,3,2,ok
17,20,10441,True,17,1452,1452,2,0,ok
17,20,10442,True,17,1536,1536,1,0,ok
17,20,10443,True,17,1610,1610,1,0,ok
17,20,10444,True,17,1716,1716,1,0,ok
17,20,10445,True,17,1684,1684,2,0,ok
17,20,10446,True,17,1860,1860,2,0,ok
17,20,10447,True,17,1744,1744,1,0,ok
17,20,10448,True,17,1874,1874,1,0,ok
17,20,10449,False,16,1196,1196,3,2,ok
17,20,10450,True,17,2016,2016,1,0,ok
17,20,10451,True,17,1834,1834,1,0,ok
17,20,10452,True,17,1602,1602,3,2,ok
17,20,10453,True,17,1416,1416,1,0,ok
17,20,10454,True,17,1754,1754,1,0,ok
17,20,10455,False,16,1576,1576,3,8,ok
17,20,10456,True,17,1554,1554,3,2,ok
17,20,10457,True,17,1586,1586,2,0,ok
17,20,10458,True,17,1670,1670,3,2,ok
17,20,10459,True,17,1504,1504,1,0,ok
17,20,10460,True,17,1742,1742,3,2,ok
17,20,10461,True,17,1640,1640,2,0,ok
17,20,10462,True,17,1794,1794,3,2,ok
17,20,10463,True,17,1746,1746,2,0,ok
17,20,10464,False,16,1448,1448,2,0,ok
17,20,10465,True,17,1898,1898,1,0,ok
17,20,10466,False,16,1430,1430,1,0,ok
17,20,10467,True,17,1738,1738,1,0,ok
17,20,10468,True,17,1738,1738,1,0,ok
17,20,10469,True,17,1524,1524,2,0,ok
17,20,10470,True,17,1650,1650,1,0,ok
17,20,10471,True,17,1356,1356,3,6,ok
17,20,10472,False,16,1588,1588,1,0,ok
17,20,10473,True,17,1636,1636,3,2,ok
17,20,10474,True,17,2104,2104,3,2,ok
17,20,10475,True,17,1940,1940,1,0,ok
17,20,10476,True,17,1404,1404,3,20,ok
17,20,10477,True,17,1550,1550,1,0,ok
17,20,10478,True,17,1888,1888,1,0,ok
17,20,10479,True,17,1672,1672,1,0,ok
17,20,10480,True,17,1340,1340,3,6,ok
17,20,10481,True,17,1810,1810,3,2,ok
17,20,10482,True,17,1484,1484,1,0,ok
17,20,10483,True,17,1748,1748,2,0,ok
17,20,10484,True,17,1664,1664,3,2,ok
17,20,10485,True,17,1914,1914,1,0,ok
17,20,10486,True,17,1844,1844,3,4,ok
17,20,10487,True,17,1776,1776,2,0,ok
17,20,10488,True,17,1792,1792,1,0,ok
17,20,10489,True,17,1718,1718,1,0,ok
17,20,10490,True,17,1748,1748,1,0,ok
17,20,10491,True,17,1408,1408,3,16,ok
17,20,10492,True,17,1238,1238,3,14,ok
17,20,10493,True,17,1894,1894,1,0,ok
17,20,10494,False,16,1272,1272,1,0,ok
17,20,10495,False,16,1106,1106,1,0,ok
17,20,10496,True,17,1526,1526,2,0,ok
17,20,10497,True,17,1346,1346,1,0,ok
17,20,10498,True,17,1652,1652,1,0,ok
17,20,10499,True,17,1494,1494,2,0,ok
17,20,10500,True,17,1508,1508,1,0,ok
17,20,10501,True,17,1752,1752,1,0,ok
17,20,10502,True,17,1774,1774,3,2,ok
17,20,10503,True,17,1660,1660,3,2,ok
17,20,10504,True,17,1416,1416,2,0,ok
17,20,10505,False,16,1216,1216,1,0,ok
17,20,10506,True,17,1716,1716,2,0,ok
17,20,10507,False,16,1240,1240,1,0,ok
17,20,10508,True,17,1490,1490,1,0,ok
17,20,10509,True,17,2066,2066,3,2,ok
17,20,10510,True,17,1742,1742,1,0,ok
17,20,10511,True,17,1854,1854,1,0,ok
17,20,10512,True,17,1790,1790,2,0,ok
17,20,10513,False,16,1386,1386,1,0,ok
17,20,10514,True,17,1490,1490,3,4,ok
17,20,10515,True,17,1782,1782,2,0,ok
17,20,10516,True,17,1694,1694,1,0,ok
17,20,10517,True,17,1568,1568,2,0,ok
17,20,10518,True,17,1712,1712,3,2,ok
17,20,10519,True,17,1742,1742,3,4,ok
17,20,10520,True,17,1496,1496,2,0,ok
17,20,10521,True,17,1514,1514,2,0,ok
17,20,10522,True,17,1736,1736,1,0,ok
17,20,10523,True,17,1448,1448,1,0,ok
17,20,10524,True,17,1696,1696,2,0,ok
17,20,10525,True,17,1596,1596,2,0,ok
17,20,10526,True,17,2112,2112,3,2,ok
17,20,10527,True,17,1276,1276,1,0,ok
17,20,10528,True,17,1832,1832,1,0,ok
17,20,10529,True,17,1890,1890,1,0,ok
17,20,10530,True,17,1846,1846,1,0,ok
17,20,10531,True,17,1982,1982,1,0,ok
17,20,10532,True,17,1698,1698,1,0,ok
17,20,10533,True,17,1872,1872,2,0,ok
17,20,10534,True,17,1860,1860,3,2,ok
17,20,10535,True,17,1622,1622,1,0,ok
17,20,10536,True,17,1408,1408,3,2,ok
17,20,10537,True,17,1298,1298,3,6,ok
17,20,10538,True,17,1482,1482,3,14,ok
17,20,10539,False,16,1358,1358,2,0,ok
17,20,10540,True,17,1148,1148,1,0,ok
17,20,10541,True,17,2116,2116,3,2,ok
17,20,10542,False,16,1466,1466,1,0,ok
17,20,10543,True,17,1616,1616,3,28,ok
17,20,10544,True,17,1428,1428,1,0,ok
17,20,10545,True,17,1780,1780,1,0,ok
17,20,10546,True,17,1680,1680,1,0,ok
17,20,10547,True,17,1456,1456,2,0,ok
17,20,10548,True,17,1856,1856,1,0,ok
17,20,10549,False,16,1400,1400,1,0,ok
17,20,10550,True,17,1940,1940,2,0,ok
17,20,10551,True,17,1680,1680,1,0,ok
17,20,10552,True,17,1872,1872,2,0,ok
17,20,10553,True,17,1898,1898,1,0,ok
17,20,10554,True,17,1536,1536,3,6,ok
17,20,10555,True,17,1986,1986,1,0,ok
17,20,10556,True,17,1836,1836,3,6,ok
17,20,10557,False,16,1326,1326,2,0,ok
17,20,10558,True,17,1590,1590,1,0,ok
17,20,10559,True,17,1668,1668,3,6,ok
17,20,10560,True,17,1172,1172,3,8,ok
17,20,10561,False,16,1352,1352,3,8,ok
17,20,10562,True,17,1156,1156,3,8,ok
17,20,10563,False,16,1466,1466,1,0,ok
17,20,10564,True,17,1730,1730,3,2,ok
17,20,10565,True,17,1462,1462,3,4,ok
17,20,10566,True,17,2074,2074,3,4,ok
17,20,10567,True,17,1834,1834,3,4,ok
17,20,10568,True,17,1444,1444,3,10,ok
17,20,10569,False,16,1396,1396,3,4,ok
17,20,10570,True,17,1708,1708,3,2,ok
17,20,10571,False,16,1308,1308,3,2,ok
17,20,10572,True,17,1854,1854,1,0,ok
17,20,10573,False,16,1624,1624,2,0,ok
17,20,10574,True,17,1810,1810,2,0,ok
17,20,10575,True,17,1510,1510,3,2,ok
17,20,10576,True,17,1764,1764,1,0,ok
17,20,10577,True,17,1576,1576,1,0,ok
17,20,10578,True,17,1936,1936,2,0,ok
17,20,10579,True,17,1916,1916,2,0,ok
17,20,10580,True,17,1660,1660,2,0,ok
17,20,10581,True,17,1634,1634,1,0,ok
17,20,10582,True,17,1306,1306,3,14,ok
17,20,10583,True,17,1518,1518,1,0,ok
17,20,10584,True,17,1480,1480,2,0,ok
17,20,10585,True,17,938,938,1,0,ok
17,20,10586,True,17,1850,1850,2,0,ok
17,20,10587,True,17,1424,1424,2,0,ok
17,20,10588,True,17,1784,1784,1,0,ok
17,20,10589,True,17,1734,1734,1,0,ok
17,20,10590,True,17,1798,1798,1,0,ok
17,20,10591,True,17,1722,1722,1,0,ok
17,20,10592,True,17,1620,1620,2,0,ok
17,20,10593,True,17,1736,1736,2,0,ok
17,20,10594,True,17,1886,1886,2,0,ok
17,20,10595,True,17,1778,1778,1,0,ok
17,20,10596,True,17,1730,1730,1,0,ok
17,20,10597,True,17,1596,1596,2,0,ok
17,20,10598,True,17,1866,1866,1,0,ok
17,20,10599,True,17,1794,1794,1,0,ok
17,20,10600,True,17,1224,1224,1,0,ok
17,20,10601,True,17,1486,1486,1,0,ok
17,20,10602,True,17,1620,1620,1,0,ok
17,20,10603,True,17,1622,1622,2,0,ok
17,20,10604,False,16,1608,1608,1,0,ok
17,20,10605,False,16,1190,1190,1,0,ok
17,20,10606,True,17,1364,1364,1,0,ok
17,20,10607,False,16,1356,1356,3,2,ok
17,20,10608,False,16,1526,1526,2,0,ok
17,20,10609,True,17,1794,1794,1,0,ok
17,20,10610,True,17,1656,1656,2,0,ok
17,20,10611,True,17,1582,1582,1,0,ok
17,20,10612,True,17,1694,1694,1,0,ok
17,20,10613,True,17,2046,2046,2,0,ok
17,20,10614,True,17,1420,1420,1,0,ok
17,20,10615,False,16,1304,1304,1,0,ok
17,20,10616,True,17,1706,1706,3,2,ok
17,20,10617,True,17,1730,1730,3,18,ok
17,20,10618,True,17,1960,1960,1,0,ok
17,20,10619,True,17,1828,1828,3,2,ok
17,20,10620,True,17,1884,1884,2,0,ok
17,20,10621,True,17,1708,1708,1,0,ok
17,20,10622,True,17,1552,1552,1,0,ok
17,20,10623,False,16,1424,1424,2,0,ok
17,20,10624,True,17,1898,1898,1,0,ok
17,20,10625,False,16,1374,1374,2,0,ok
17,20,10626,False,16,1476,1476,2,0,ok
17,20,10627,False,16,1336,1336,2,0,ok
17,20,10628,True,17,1542,1542,3,10,ok
17,20,10629,True,17,1672,1672,1,0,ok
17,20,10630,True,17,1602,1602,3,10,ok
17,20,10631,True,17,1566,1566,1,0,ok
17,20,10632,True,17,1128,1128,3,26,ok
17,20,10633,True,17,1566,1566,2,0,ok
17,20,10634,True,17,1492,1492,3,2,ok
17,20,10635,True,17,1512,1512,3,4,ok
17,20,10636,True,17,1140,1140,3,2,ok
17,20,10637,False,16,1352,1352,1,0,ok
17,20,10638,False,16,1410,1410,2,0,ok
17,20,10639,True,17,1764,1764,3,2,ok
17,20,10640,True,17,1448,1448,1,0,ok
17,20,10641,True,17,1600,1600,2,0,ok
17,20,10642,False,16,1490,1490,3,2,ok
17,20,10643,True,17,1318,1318,2,0,ok
17,20,10644,True,17,1560,1560,3,2,ok
17,20,10645,False,16,1242,1242,1,0,ok
17,20,10646,False,16,1576,1576,3,2,ok
17,20,10647,True,17,1454,1454,2,0,ok
17,20,10648,True,17,1868,1868,1,0,ok
17,20,10649,True,17,1620,1620,2,0,ok
17,20,10650,True,17,1640,1640,2,0,ok
17,20,10651,True,17,1938,1938,1,0,ok
17,20,10652,True,17,1412,1412,1,0,ok
17,20,10653,True,17,1302,1302,1,0,ok
17,20,10654,True,17,1490,1490,1,0,ok
17,20,10655,True,17,1386,1386,2,0,ok
17,20,10656,True,17,1786,1786,2,0,ok
17,20,10657,True,17,1896,1896,2,0,ok
17,20,10658,True,17,1790,1790,1,0,ok
17,20,10659,True,17,1812,1812,1,0,ok
17,20,10660,True,17,1576,1576,1,0,ok
17,20,10661,True,17,1934,1934,1,0,ok
17,20,10662,True,17,1520,1520,2,0,ok
17,20,10663,True,17,1934,1934,1,0,ok
17,20,10664,False,16,1362,1362,1,0,ok
17,20,10665,True,17,1472,1472,1,0,ok
17,20,10666,True,17,1588,1588,1,0,ok
17,20,10667,True,17,1520,1520,2,0,ok
17,20,10668,True,17,1590,1590,1,0,ok
17,20,10669,True,17,1788,1788,1,0,ok
17,20,10670,True,17,1438,1438,1,0,ok
17,20,10671,True,17,1448,1448,2,0,ok
17,20,10672,True,17,1790,1790,1,0,ok
17,20,10673,True,17,1310,1310,3,4,ok
17,20,10674,True,17,1708,1708,1,0,ok
17,20,10675,True,17,1654,1654,2,0,ok
17,20,10676,True,17,1492,1492,1,0,ok
17,20,10677,True,17,1730,1730,2,0,ok
17,20,10678,True,17,1348,1348,6,20,ok
17,20,10679,True,17,1676,1676,3,2,ok
17,20,10680,True,17,1612,1612,1,0,ok
17,20,10681,False,16,1306,1306,1,0,ok
17,20,10682,False,16,1344,1344,1,0,ok
17,20,10683,True,17,1364,1364,1,0,ok
17,20,10684,True,17,1478,1478,1,0,ok
17,20,10685,True,17,1834,1834,1,0,ok
17,20,10686,True,17,1728,1728,1,0,ok
17,20,10687,True,17,1522,1522,3,6,ok
17,20,10688,True,17,1588,1588,1,0,ok
17,20,10689,True,17,1700,1700,3,2,ok
17,20,10690,True,17,1354,1354,3,4,ok
17,20,10691,True,17,1518,1518,3,2,ok
17,20,10692,True,17,1566,1566,1,0,ok
17,20,10693,True,17,1442,1442,1,0,ok
17,20,10694,True,17,1710,1710,3,2,ok
17,20,10695,False,16,1564,1564,3,2,ok
17,20,10696,True,17,1476,1476,1,0,ok
17,20,10697,True,17,1340,1340,1,0,ok
17,20,10698,False,16,1516,1516,3,4,ok
17,20,10699,True,17,1458,1458,3,6,ok
17,20,10700,True,17,1458,1458,1,0,ok
17,20,10701,True,17,1600,1600,2,0,ok
17,20,10702,False,16,1216,1216,1,0,ok
17,20,10703,True,17,1850,1850,3,2,ok
17,20,10704,True,17,1702,1702,5,8,ok
17,20,10705,True,17,1980,1980,1,0,ok
17,20,10706,True,17,1486,1486,2,0,ok
17,20,10707,True,17,1712,1712,3,4,ok
17,20,10708,True,17,1672,1672,3,10,ok
17,20,10709,False,16,1310,1310,1,0,ok
17,20,10710,True,17,1710,1710,3,4,ok
17,20,10711,True,17,1966,1966,1,0,ok
17,20,10712,True,17,1484,1484,3,2,ok
17,20,10713,True,17,1970,1970,1,0,ok
17,20,10714,True,17,1584,1584,1,0,ok
17,20,10715,True,17,1640,1640,3,20,ok
17,20,10716,True,17,1430,1430,2,0,ok
17,20,10717,True,17,1300,1300,6,50,ok
17,20,10718,True,17,1628,1628,1,0,ok
17,20,10719,True,17,1336,1336,3,2,ok
17,20,10720,True,17,1700,1700,2,0,ok
17,20,10721,False,16,1438,1438,1,0,ok
17,20,10722,True,17,1604,1604,1,0,ok
17,20,10723,True,17,1430,1430,1,0,ok
17,20,10724,True,17,1570,1570,1,0,ok
17,20,10725,True,17,1534,1534,2,0,ok
17,20,10726,True,17,1740,1740,2,0,ok
17,20,10727,True,17,1678,1678,1,0,ok
17,20,10728,True,17,1586,1586,3,2,ok
17,20,10729,True,17,1682,1682,3,2,ok
17,20,10730,True,17,1584,1584,3,2,ok
17,20,10731,True,17,1604,1604,4,4,ok
17,20,10732,True,17,1810,1810,1,0,ok
17,20,10733,True,17,1718,1718,2,0,ok
17,20,10734,True,17,2008,2008,3,4,ok
17,20,10735,True,17,1536,1536,2,0,ok
17,20,10736,True,17,1586,1586,3,2,ok
17,20,10737,True,17,1792,1792,3,10,ok
17,20,10738,True,17,1812,1812,1,0,ok
17,20,10739,True,17,1488,1488,3,2,ok
17,20,10740,False,16,1440,1440,3,2,ok
17,20,10741,False,15,2382,2382,1,0,ok
17,20,10742,True,17,1712,1712,3,2,ok
17,20,10743,True,17,1492,1492,3,2,ok
17,20,10744,True,17,1728,1728,1,0,ok
17,20,10745,True,17,1972,1972,1,0,ok
17,20,10746,True,17,1730,1730,2,0,ok
17,20,10747,True,17,1480,1480,1,0,ok
17,20,10748,True,17,1622,1622,2,0,ok
17,20,10749,True,17,1490,1490,2,0,ok
17,20,10750,True,17,1960,1960,2,0,ok
17,20,10751,True,17,1668,1668,3,22,ok
17,20,10752,True,17,1768,1768,2,0,ok
17,20,10753,True,17,1670,1670,3,16,ok
17,20,10754,False,16,1546,1546,3,2,ok
17,20,10755,True,17,1730,1730,3,2,ok
17,20,10756,True,17,1578,1578,2,0,ok
17,20,10757,True,17,1528,1528,3,8,ok
17,20,10758,True,17,1552,1552,2,0,ok
17,20,10759,True,17,1562,1562,2,0,ok
17,20,10760,True,17,1638,1638,1,0,ok
17,20,10761,True,17,1636,1636,2,0,ok
17,20,10762,True,17,1546,1546,5,6,ok
17,20,10763,True,17,1806,1806,2,0,ok
17,20,10764,True,17,1586,1586,3,76,ok
17,20,10765,True,17,1366,1366,2,0,ok
17,20,10766,True,17,1742,1742,2,0,ok
17,20,10767,True,17,1500,1500,2,0,ok
17,20,10768,True,17,1488,1488,2,0,ok
17,20,10769,True,17,1718,1718,2,0,ok
17,20,10770,True,17,1442,1442,3,36,ok
17,20,10771,True,17,1572,1572,3,18,ok
17,20,10772,True,17,1774,1774,3,16,ok
17,20,10773,True,17,1494,1494,2,0,ok
17,20,10774,True,17,1294,1294,2,0,ok
17,20,10775,True,17,1616,1616,2,0,ok
17,20,10776,True,17,1580,1580,2,0,ok
17,20,10777,True,17,1358,1358,1,0,ok
17,20,10778,True,17,1430,1430,1,0,ok
17,20,10779,True,17,1822,1822,3,2,ok
17,20,10780,True,17,1938,1938,2,0,ok
17,20,10781,True,17,1218,1218,3,8,ok
17,20,10782,True,17,1442,1442,3,8,ok
17,20,10783,True,17,1926,1926,1,0,ok
17,20,10784,True,17,1760,1760,1,0,ok
17,20,10785,True,17,1676,1676,3,4,ok
17,20,10786,True,17,1846,1846,3,2,ok
17,20,10787,True,17,1718,1718,3,2,ok
17,20,10788,True,17,1764,1764,2,0,ok
17,20,10789,True,17,2000,2000,3,4,ok
17,20,10790,True,17,1774,1774,2,0,ok
17,20,10791,True,17,1620,1620,1,0,ok
17,20,10792,False,16,1642,1642,2,0,ok
17,20,10793,True,17,1594,1594,1,0,ok
17,20,10794,True,17,1536,1536,3,6,ok
17,20,10795,True,17,1730,1730,1,0,ok
17,20,10796,True,17,1452,1452,2,0,ok
17,20,10797,True,17,1686,1686,1,0,ok
17,20,10798,True,17,1660,1660,1,0,ok
17,20,10799,True,17,2090,2090,1,0,ok
17,20,10800,True,17,1918,1918,1,0,ok
17,20,10801,True,17,1878,1878,3,2,ok
17,20,10802,True,17,1564,1564,3,2,ok
17,20,10803,True,17,1642,1642,2,0,ok
17,20,10804,True,17,1806,1806,2,0,ok
17,20,10805,True,17,1794,1794,2,0,ok
17,20,10806,True,17,1822,1822,1,0,ok
17,20,10807,True,17,1796,1796,1,0,ok
17,20,10808,True,17,1734,1734,1,0,ok
17,20,10809,True,17,1276,1276,1,0,ok
17,20,10810,False,16,1304,1304,1,0,ok
17,20,10811,True,17,1490,1490,2,0,ok
17,20,10812,True,17,2086,2086,1,0,ok
17,20,10813,True,17,1912,1912,2,0,ok
17,20,10814,True,17,1640,1640,2,0,ok
17,20,10815,True,17,1624,1624,2,0,ok
17,20,10816,True,17,1838,1838,2,0,ok
17,20,10817,True,17,1860,1860,2,0,ok
17,20,10818,True,17,1644,1644,2,0,ok
17,20,10819,True,17,1478,1478,2,0,ok
17,20,10820,True,17,1214,1214,2,0,ok
17,20,10821,True,17,1550,1550,2,0,ok
17,20,10822,True,17,1624,1624,3,2,ok
17,20,10823,True,17,1908,1908,1,0,ok
17,20,10824,True,17,1628,1628,1,0,ok
17,20,10825,True,17,1012,1012,3,2,ok
17,20,10826,True,17,1790,1790,2,0,ok
17,20,10827,True,17,1660,1660,2,0,ok
17,20,10828,True,17,1678,1678,1,0,ok
17,20,10829,False,16,1278,1278,3,2,ok
17,20,10830,True,17,1886,1886,1,0,ok
17,20,10831,True,17,1534,1534,2,0,ok
17,20,10832,True,17,1660,1660,2,0,ok
17,20,10833,True,17,1832,1832,2,0,ok
17,20,10834,True,17,1600,1600,3,2,ok
17,20,10835,True,17,1662,1662,2,0,ok
17,20,10836,False,16,1522,1522,3,12,ok
17,20,10837,True,17,1908,1908,1,0,ok
17,20,10838,True,17,1642,1642,3,4,ok
17,20,10839,True,17,1644,1644,3,2,ok
17,20,10840,True,17,1546,1546,1,0,ok
17,20,10841,True,17,1632,1632,2,0,ok
17,20,10842,True,17,1824,1824,3,6,ok
17,20,10843,False,16,1486,1486,3,6,ok
17,20,10844,True,17,1642,1642,3,4,ok
17,20,10845,True,17,1586,1586,2,0,ok
17,20,10846,True,17,1592,1592,3,10,ok
17,20,10847,True,17,1164,1164,3,6,ok
17,20,10848,True,17,1242,1242,3,6,ok
17,20,10849,True,17,1552,1552,2,0,ok
17,20,10850,False,16,1290,1290,2,0,ok
17,20,10851,True,17,1572,1572,2,0,ok
17,20,10852,True,17,1690,1690,2,0,ok
17,20,10853,True,17,1164,1164,3,4,ok
17,20,10854,True,17,1496,1496,2,0,ok
17,20,10855,True,17,1330,1330,3,12,ok
17,20,10856,True,17,1668,1668,3,4,ok
17,20,10857,True,17,1954,1954,2,0,ok
17,20,10858,True,17,1292,1292,3,2,ok
17,20,10859,True,17,1686,1686,1,0,ok
17,20,10860,True,17,1764,1764,1,0,ok
17,20,10861,True,17,1718,1718,1,0,ok
17,20,10862,False,16,1306,1306,3,4,ok
17,20,10863,False,16,1382,1382,1,0,ok
17,20,10864,True,17,1692,1692,1,0,ok
17,20,10865,True,17,1708,1708,1,0,ok
17,20,10866,True,17,1716,1716,1,0,ok
17,20,10867,True,17,1542,1542,2,0,ok
17,20,10868,True,17,1732,1732,1,0,ok
17,20,10869,True,17,1724,1724,2,0,ok
17,20,10870,True,17,1838,1838,1,0,ok
17,20,10871,True,17,1492,1492,1,0,ok
17,20,10872,False,16,1228,1228,2,0,ok
17,20,10873,True,17,1418,1418,3,2,ok
17,20,10874,False,16,1500,1500,3,16,ok
17,20,10875,True,17,1526,1526,1,0,ok
17,20,10876,True,17,1482,1482,1,0,ok
17,20,10877,True,17,1448,1448,2,0,ok
17,20,10878,True,17,1668,1668,2,0,ok
17,20,10879,True,17,1302,1302,1,0,ok
17,20,10880,False,16,1492,1492,2,0,ok
17,20,10881,True,17,1832,1832,3,2,ok
17,20,10882,True,17,1584,1584,1,0,ok
17,20,10883,True,17,1642,1642,1,0,ok
17,20,10884,True,17,1290,1290,3,24,ok
17,20,10885,True,17,1790,1790,3,4,ok
17,20,10886,True,17,1802,1802,3,2,ok
17,20,10887,True,17,1570,1570,3,4,ok
17,20,10888,True,17,2004,2004,1,0,ok
17,20,10889,True,17,1656,1656,2,0,ok
17,20,10890,False,15,3068,3068,2,0,ok
17,20,10891,True,17,1788,1788,3,2,ok
17,20,10892,True,17,1310,1310,2,0,ok
17,20,10893,True,17,1770,1770,2,0,ok
17,20,10894,True,17,1758,1758,1,0,ok
17,20,10895,True,17,1500,1500,2,0,ok
17,20,10896,True,17,1642,1642,1,0,ok
17,20,10897,True,17,2032,2032,1,0,ok
17,20,10898,True,17,1738,1738,1,0,ok
17,20,10899,False,16,1396,1396,1,0,ok
17,20,10900,True,17,1396,1396,1,0,ok
17,20,10901,True,17,1404,1404,1,0,ok
17,20,10902,True,17,1472,1472,2,0,ok
17,20,10903,False,16,1376,1376,1,0,ok
17,20,10904,True,17,1682,1682,1,0,ok
17,20,10905,True,17,1364,1364,3,2,ok
17,20,10906,True,17,1538,1538,3,2,ok
17,20,10907,True,17,1308,1308,3,2,ok
17,20,10908,True,17,1582,1582,3,6,ok
17,20,10909,False,16,1334,1334,1,0,ok
17,20,10910,False,16,1526,1526,3,2,ok
17,20,10911,True,17,1782,1782,1,0,ok
17,20,10912,True,17,1466,1466,1,0,ok
17,20,10913,True,17,1626,1626,3,4,ok
17,20,10914,True,17,1522,1522,3,6,ok
17,20,10915,True,17,1794,1794,2,0,ok
17,20,10916,True,17,1760,1760,1,0,ok
17,20,10917,True,17,1574,1574,1,0,ok
17,20,10918,True,17,1680,1680,1,0,ok
17,20,10919,True,17,1898,1898,3,2,ok
17,20,10920,True,17,1586,1586,1,0,ok
17,20,10921,True,17,1664,1664,3,2,ok
17,20,10922,True,17,1280,1280,1,0,ok
17,20,10923,True,17,1870,1870,3,4,ok
17,20,10924,True,17,1658,1658,1,0,ok
17,20,10925,True,17,1628,1628,3,6,ok
17,20,10926,True,17,1714,1714,3,6,ok
17,20,10927,True,17,1592,1592,5,18,ok
17,20,10928,True,17,1948,1948,2,0,ok
17,20,10929,False,15,2958,2958,1,0,ok
17,20,10930,True,17,1592,1592,2,0,ok
17,20,10931,True,17,1802,1802,1,0,ok
17,20,10932,True,17,1810,1810,2,0,ok
17,20,10933,True,17,1568,1568,3,8,ok
