h11,h21,poly_idx,favorable,h11_eff,max_h0_025,n_chi3_025,n_dp,dp_types,n_k3_div,n_rigid,has_swiss,n_swiss,best_swiss_tau,best_swiss_ratio,sym_order,screen_score,elapsed,status,error
18,21,29653,True,18,3,1842,9,dP7|dP8|dP7|dP5|dP5|dP4|dP7|dP5|dP5,0,18,False,0,,,2,17,94.39718842506409,ok,
18,21,29662,True,18,3,1946,7,dP8|dP7|dP7|dP6|dP6|dP5|dP4,1,17,True,3,1030.5,0.04146,1,26,93.89626407623291,ok,
18,21,29664,True,18,3,1796,7,dP8|dP8|dP6|dP7|dP7|dP6|dP4,0,18,False,0,,,1,16,92.97973561286926,ok,
18,21,29666,True,18,3,1712,7,dP7|dP5|dP7|dP8|dP8|dP6|dP6,0,18,True,2,35.0,0.00198,1,26,93.62724304199219,ok,
18,21,29674,True,18,3,1734,8,dP6|dP8|dP4|dP6|dP5|dP5|dP4|dP6,3,15,True,4,660.0,0.01138,1,26,94.08098721504211,ok,
18,21,29705,True,18,3,1836,9,dP6|dP6|dP4|dP7|dP8|dP5|dP4|dP6|dP4,2,16,False,0,,,1,16,62.530821084976196,ok,
18,21,29678,True,18,3,1304,14,dP4|dP4|dP5|dP5|dP6|dP5|dP4|dP5|dP4|dP4|dP4|dP4|dP5|dP5,2,16,True,7,15.0,0.00051,1,26,93.64960479736328,ok,
18,21,29680,True,18,3,2206,11,dP5|dP7|dP8|dP7|dP4|dP4|dP7|dP4|dP5|dP8|dP4,0,18,True,2,94.5,0.00093,1,26,93.40639543533325,ok,
18,21,29715,True,18,3,1894,8,dP4|dP7|dP7|dP4|dP5|dP5|dP5|dP8,2,16,False,0,,,1,16,78.78375911712646,ok,
18,21,29692,True,18,3,1744,8,dP4|dP6|dP4|dP7|dP7|dP5|dP5|dP4,3,15,False,0,,,1,16,93.30275797843933,ok,
18,21,29706,True,18,3,2108,10,dP6|dP7|dP5|dP4|dP6|dP7|dP6|dP4|dP5|dP7,1,17,True,1,180.0,0.00679,1,26,83.42657685279846,ok,
18,21,29731,True,18,3,2206,12,dP6|dP7|dP5|dP8|dP4|dP4|dP5|dP8|dP6|dP8|dP5|dP4,0,18,True,4,515.9,0.01496,1,26,63.654120206832886,ok,
18,21,29704,True,18,3,2004,11,dP5|dP6|dP8|dP4|dP5|dP5|dP7|dP7|dP4|dP5|dP4,1,17,True,3,109.5,0.00153,1,26,94.12722158432007,ok,
18,21,29728,True,18,3,2312,14,dP6|dP6|dP8|dP6|dP6|dP4|dP6|dP5|dP4|dP6|dP6|dP4|dP4|dP4,0,18,True,5,644.0,0.00869,1,26,94.90330481529236,ok,
18,21,29758,True,18,3,1726,11,dP8|dP6|dP5|dP7|dP5|dP8|dP4|dP4|dP4|dP4|dP4,1,17,True,3,89.9,0.00473,1,26,67.76541113853455,ok,
18,21,29741,True,18,3,2296,9,dP7|dP4|dP7|dP7|dP4|dP5|dP6|dP7|dP8,1,17,True,2,2616.0,0.07714,1,26,94.34172248840332,ok,
18,21,29752,True,18,3,1932,12,dP8|dP5|dP7|dP5|dP5|dP4|dP7|dP8|dP4|dP4|dP4|dP4,0,18,False,0,,,1,16,94.54784202575684,ok,
18,21,29774,True,18,3,1998,11,dP4|dP5|dP5|dP8|dP7|dP5|dP4|dP6|dP7|dP6|dP5,1,17,True,3,291.7,0.00582,1,26,55.74005889892578,ok,
18,21,29762,True,18,3,1592,6,dP6|dP7|dP6|dP8|dP6|dP4,1,17,False,0,,,1,16,79.00399827957153,ok,
18,21,29757,True,18,3,1998,15,dP7|dP5|dP5|dP6|dP8|dP7|dP6|dP4|dP4|dP5|dP4|dP7|dP4|dP8|dP5,0,18,True,1,5787.5,0.03945,1,26,94.18941044807434,ok,
18,21,29773,True,18,3,2200,9,dP6|dP7|dP5|dP7|dP7|dP5|dP4|dP4|dP8,0,18,False,0,,,1,16,72.75651550292969,ok,
18,21,29760,True,18,3,2220,8,dP5|dP4|dP7|dP8|dP4|dP4|dP6|dP6,1,17,False,0,,,1,16,94.41686630249023,ok,
18,21,29770,True,18,3,1950,10,dP8|dP6|dP6|dP8|dP6|dP7|dP5|dP4|dP4|dP4,0,18,False,0,,,1,16,94.05900359153748,ok,
18,21,29817,True,18,3,1746,10,dP4|dP8|dP4|dP7|dP4|dP4|dP6|dP6|dP4|dP5,2,16,True,1,132.0,0.00132,1,26,66.77856040000916,ok,
18,21,29783,True,18,3,1948,9,dP8|dP4|dP5|dP8|dP6|dP6|dP5|dP4|dP4,0,18,False,0,,,1,16,93.92382407188416,ok,
18,21,29784,True,18,3,1612,6,dP7|dP6|dP4|dP8|dP4|dP6,0,18,True,4,589.5,0.00128,1,26,95.19983148574829,ok,
18,21,29790,True,18,3,1444,8,dP4|dP4|dP7|dP7|dP7|dP4|dP4|dP4,2,16,True,1,6.5,0.00031,1,26,95.12947607040405,ok,
18,21,29799,True,18,3,1822,12,dP5|dP6|dP6|dP5|dP7|dP7|dP6|dP5|dP4|dP4|dP4|dP5,0,18,True,3,9.0,0.00086,1,26,94.15051221847534,ok,
18,21,29854,True,18,3,1448,10,dP5|dP6|dP8|dP5|dP4|dP5|dP4|dP4|dP4|dP4,2,16,True,2,80.0,0.00948,1,26,68.18914937973022,ok,
18,21,29818,True,18,3,1660,9,dP7|dP7|dP7|dP4|dP6|dP6|dP8|dP6|dP5,0,18,True,3,12.0,0.00164,1,26,79.47389888763428,ok,
18,21,29820,True,18,3,1978,8,dP8|dP8|dP7|dP5|dP8|dP5|dP7|dP4,1,17,True,3,67.5,0.00735,1,26,93.90458178520203,ok,
18,21,29884,True,18,3,1962,8,dP7|dP6|dP6|dP4|dP8|dP7|dP7|dP5,0,18,False,0,,,1,16,75.74777388572693,ok,
18,21,29893,True,18,3,1822,8,dP6|dP5|dP5|dP6|dP8|dP5|dP5|dP5,1,17,True,2,124.0,0.00214,1,26,54.44989228248596,ok,
18,21,29859,True,18,3,2096,13,dP7|dP5|dP6|dP5|dP4|dP4|dP6|dP6|dP4|dP8|dP5|dP5|dP4,0,18,True,4,41.0,0.00112,2,27,92.78382587432861,ok,
18,21,29877,True,18,3,1842,15,dP5|dP4|dP4|dP4|dP8|dP8|dP5|dP4|dP6|dP6|dP5|dP4|dP4|dP4|dP5,0,18,True,2,18.0,0.00042,1,26,94.06361389160156,ok,
18,21,29881,True,18,3,1910,9,dP8|dP6|dP8|dP4|dP8|dP7|dP4|dP4|dP5,0,18,True,2,42.0,0.00171,1,26,92.83269548416138,ok,
18,21,29885,True,18,3,1774,8,dP6|dP4|dP6|dP5|dP8|dP5|dP4|dP6,1,17,True,2,348.0,0.03658,1,26,95.77642560005188,ok,
18,21,29891,True,18,3,1526,8,dP8|dP4|dP8|dP8|dP4|dP4|dP4|dP4,2,16,False,0,,,1,16,83.01663780212402,ok,
18,21,29895,True,18,3,2026,9,dP8|dP8|dP4|dP8|dP6|dP5|dP7|dP4|dP5,2,16,False,0,,,1,16,83.7869393825531,ok,
18,21,29908,True,18,3,2000,9,dP8|dP4|dP8|dP7|dP8|dP4|dP7|dP6|dP6,0,18,True,3,801.0,0.01275,1,26,94.02848100662231,ok,
18,21,29910,True,18,3,1980,8,dP8|dP8|dP5|dP7|dP6|dP6|dP6|dP4,0,18,True,4,364.5,0.00445,1,26,96.21280312538147,ok,
18,21,29911,True,18,3,1972,11,dP4|dP6|dP4|dP6|dP5|dP6|dP5|dP5|dP5|dP6|dP4,1,17,True,1,1446.0,0.09617,1,26,97.26365089416504,ok,
18,21,29943,True,18,3,1574,7,dP7|dP7|dP4|dP7|dP8|dP4|dP6,1,17,True,4,224.0,0.00802,1,26,57.82349181175232,ok,
18,21,29912,True,18,3,1990,7,dP6|dP7|dP7|dP5|dP7|dP6|dP5,1,17,True,1,2650.0,0.07578,1,26,84.85571217536926,ok,
18,21,29938,True,18,3,1880,8,dP4|dP4|dP5|dP6|dP7|dP5|dP5|dP5,3,15,False,0,,,1,16,94.95604515075684,ok,
18,21,29947,True,18,3,1802,9,dP5|dP7|dP4|dP6|dP6|dP8|dP4|dP5|dP4,1,17,False,0,,,1,16,68.40459203720093,ok,
18,21,29940,True,18,3,2018,8,dP6|dP8|dP6|dP7|dP6|dP7|dP8|dP5,1,17,True,3,248.0,0.01094,1,26,94.68896627426147,ok,
18,21,29951,True,18,3,1888,11,dP7|dP8|dP7|dP5|dP8|dP6|dP5|dP6|dP4|dP5|dP4,0,18,False,0,,,1,16,71.57527661323547,ok,
18,21,29949,True,18,3,2058,9,dP8|dP4|dP6|dP4|dP6|dP4|dP6|dP4|dP6,1,17,True,5,352.0,0.00731,1,26,86.43016457557678,ok,
18,21,29945,True,18,3,1750,6,dP7|dP8|dP6|dP6|dP4|dP6,1,17,True,1,22.5,0.00321,1,26,94.59862327575684,ok,
18,21,29950,True,18,3,1648,12,dP4|dP4|dP6|dP6|dP6|dP6|dP5|dP6|dP5|dP6|dP5|dP4,0,18,True,4,548.0,0.01418,1,26,96.55517721176147,ok,
18,21,29954,True,18,3,1858,11,dP7|dP8|dP4|dP7|dP4|dP8|dP7|dP5|dP5|dP5|dP4,0,18,True,4,60.0,0.00224,1,26,86.02889633178711,ok,
18,21,29958,True,18,3,1468,12,dP6|dP4|dP6|dP4|dP4|dP7|dP6|dP5|dP5|dP4|dP4|dP4,0,18,True,1,75.0,0.00117,1,26,77.91558408737183,ok,
18,21,29959,True,18,3,1918,11,dP8|dP6|dP6|dP5|dP7|dP5|dP5|dP4|dP4|dP5|dP4,1,17,True,4,69.0,0.00181,1,26,81.77224779129028,ok,
18,21,29962,True,18,3,1664,5,dP7|dP5|dP8|dP5|dP7,2,16,True,4,494.0,0.00448,1,26,94.66524720191956,ok,
18,21,29965,True,18,3,1842,6,dP6|dP4|dP8|dP5|dP7|dP5,2,16,False,0,,,1,16,95.37097716331482,ok,
18,21,29963,True,18,3,2172,10,dP7|dP6|dP8|dP4|dP8|dP5|dP4|dP6|dP4|dP6,0,18,True,3,0.0,0.00000,1,26,95.94694542884827,ok,
18,21,29974,True,18,3,2090,6,dP7|dP8|dP6|dP7|dP4|dP4,3,15,True,3,419.9,0.00158,1,26,94.97770667076111,ok,
18,21,29991,True,18,3,1630,13,dP4|dP4|dP6|dP6|dP6|dP7|dP5|dP6|dP4|dP5|dP5|dP4|dP4,0,18,True,4,244.0,0.00631,1,26,59.295395851135254,ok,
18,21,29975,True,18,3,1852,9,dP6|dP8|dP4|dP5|dP5|dP7|dP6|dP5|dP6,0,18,True,4,465.4,0.00858,1,26,95.01124620437622,ok,
18,21,30000,True,18,3,1970,8,dP5|dP6|dP7|dP7|dP5|dP5|dP6|dP7,0,18,False,0,,,1,16,60.944295167922974,ok,
18,21,29976,True,18,3,1660,13,dP5|dP4|dP8|dP5|dP7|dP5|dP7|dP4|dP4|dP6|dP4|dP4|dP4,0,18,True,1,129.5,0.00635,1,26,96.08465909957886,ok,
18,21,29984,True,18,3,1738,12,dP4|dP8|dP5|dP7|dP6|dP5|dP7|dP5|dP4|dP4|dP4|dP4,0,18,True,2,5499.5,0.02108,1,26,94.86049747467041,ok,
18,21,30007,True,18,3,2030,11,dP5|dP4|dP6|dP4|dP4|dP8|dP8|dP8|dP6|dP4|dP4,0,18,True,2,19.5,0.00261,1,26,71.08857989311218,ok,
18,21,29990,True,18,3,1722,10,dP6|dP4|dP4|dP6|dP8|dP5|dP5|dP4|dP5|dP5,1,17,True,4,160.0,0.00750,1,26,95.10448694229126,ok,
18,21,29992,True,18,3,1482,10,dP5|dP6|dP6|dP6|dP6|dP7|dP4|dP4|dP4|dP4,1,17,True,6,285.6,0.00529,1,26,94.47233653068542,ok,
18,21,29993,True,18,3,2176,11,dP4|dP7|dP5|dP7|dP6|dP8|dP6|dP4|dP6|dP6|dP6,0,18,True,2,8.0,0.00030,1,26,95.28768706321716,ok,
18,21,30008,True,18,3,1934,10,dP6|dP4|dP8|dP8|dP5|dP4|dP4|dP5|dP6|dP4,1,17,True,1,210.0,0.00385,1,26,72.87335991859436,ok,
18,21,30022,True,18,3,2030,9,dP7|dP5|dP7|dP6|dP4|dP8|dP5|dP7|dP4,1,17,True,2,184.0,0.04923,1,26,56.39723467826843,ok,
18,21,30023,True,18,3,1906,7,dP8|dP7|dP7|dP5|dP5|dP8|dP5,1,17,False,0,,,1,16,63.33987092971802,ok,
18,21,30018,True,18,3,1840,6,dP8|dP7|dP7|dP6|dP5|dP4,2,16,False,0,,,1,16,84.37683606147766,ok,
18,21,30009,True,18,3,1708,8,dP8|dP5|dP5|dP5|dP7|dP6|dP8|dP4,1,17,False,0,,,1,16,94.41759634017944,ok,
18,21,30010,True,18,3,1970,12,dP4|dP4|dP8|dP7|dP7|dP6|dP7|dP5|dP6|dP4|dP4|dP6,0,18,True,2,205.5,0.00803,1,26,95.51726984977722,ok,
18,21,30015,True,18,3,1226,6,dP7|dP4|dP4|dP5|dP6|dP4,1,17,False,0,,,1,16,93.55216860771179,ok,
18,21,30014,True,18,3,1512,8,dP8|dP4|dP7|dP6|dP6|dP5|dP4|dP5,0,18,False,0,,,1,16,96.54618763923645,ok,
18,21,30021,True,18,3,1628,6,dP7|dP7|dP4|dP8|dP5|dP4,2,16,False,0,,,1,16,95.2783362865448,ok,
18,21,30031,True,18,3,1760,8,dP6|dP6|dP7|dP8|dP7|dP5|dP4|dP5,1,17,True,2,1212.0,0.01718,1,26,67.04401969909668,ok,
18,21,30024,True,18,3,1566,7,dP8|dP8|dP8|dP7|dP4|dP4|dP4,1,17,True,3,1352.0,0.02056,1,26,96.16178894042969,ok,
18,21,30029,True,18,3,1714,11,dP4|dP7|dP7|dP5|dP7|dP6|dP6|dP6|dP4|dP5|dP4,1,17,False,0,,,1,16,94.8848295211792,ok,
18,21,30025,True,18,3,2046,9,dP6|dP6|dP7|dP7|dP6|dP5|dP8|dP4|dP5,0,18,True,4,240.0,0.00836,1,26,97.11050796508789,ok,
18,21,30037,True,18,3,2080,9,dP8|dP5|dP5|dP5|dP8|dP8|dP7|dP4|dP5,1,17,True,3,158.0,0.00631,1,26,60.71307301521301,ok,
18,21,30030,True,18,3,1782,9,dP6|dP6|dP7|dP6|dP7|dP4|dP6|dP5|dP4,1,17,True,7,186.0,0.00130,1,26,94.6612560749054,ok,
18,21,30036,True,18,3,1666,10,dP6|dP6|dP8|dP6|dP6|dP7|dP4|dP4|dP6|dP4,0,18,True,4,2580.5,0.00533,1,26,89.06620454788208,ok,
18,21,30047,True,18,3,2340,10,dP7|dP8|dP6|dP5|dP4|dP7|dP5|dP5|dP6|dP4,3,15,False,0,,,1,16,67.07186245918274,ok,
18,21,30041,True,18,3,1752,13,dP6|dP8|dP6|dP4|dP5|dP4|dP5|dP5|dP6|dP4|dP4|dP5|dP4,0,18,True,2,234.0,0.00638,1,26,95.61160016059875,ok,
18,21,30068,True,18,3,1950,11,dP7|dP7|dP6|dP7|dP5|dP6|dP4|dP4|dP6|dP5|dP4,1,17,True,2,102.0,0.00842,1,26,84.06549835205078,ok,
18,21,30074,True,18,3,1738,9,dP6|dP6|dP4|dP5|dP5|dP4|dP4|dP4|dP5,3,15,False,0,,,1,16,74.57276487350464,ok,
18,21,30049,True,18,3,1740,9,dP8|dP4|dP8|dP6|dP8|dP4|dP4|dP4|dP7,1,17,False,0,,,1,16,94.69098925590515,ok,
18,21,30055,True,18,3,2026,7,dP6|dP8|dP8|dP8|dP8|dP8|dP5,1,17,False,0,,,1,16,96.53872990608215,ok,
18,21,30059,True,18,3,1636,10,dP5|dP4|dP8|dP6|dP6|dP6|dP4|dP7|dP4|dP5,1,17,True,4,144.0,0.00492,1,26,96.45552396774292,ok,
18,21,30082,True,18,3,2010,9,dP5|dP7|dP6|dP4|dP8|dP5|dP5|dP6|dP4,0,18,False,0,,,1,16,65.02055883407593,ok,
18,21,30094,True,18,3,1996,9,dP8|dP8|dP5|dP8|dP4|dP7|dP6|dP4|dP5,1,17,False,0,,,1,16,71.0072808265686,ok,
18,21,30075,True,18,3,1926,8,dP5|dP6|dP6|dP4|dP5|dP6|dP4|dP4,2,16,False,0,,,1,16,95.60093569755554,ok,
18,21,30076,True,18,3,1452,6,dP4|dP4|dP7|dP5|dP5|dP4,2,16,True,2,30.0,0.00173,1,26,95.00529718399048,ok,
18,21,30079,True,18,3,1912,7,dP8|dP7|dP6|dP5|dP6|dP7|dP6,1,17,True,2,2646.0,0.01385,1,26,96.32003617286682,ok,
18,21,30088,True,18,3,1772,11,dP7|dP5|dP5|dP6|dP5|dP4|dP4|dP4|dP6|dP4|dP5,0,18,True,3,1316.0,0.02094,1,26,97.14532542228699,ok,
18,21,30089,True,18,3,1838,11,dP7|dP5|dP5|dP8|dP5|dP5|dP4|dP5|dP5|dP6|dP4,1,17,True,3,343.9,0.01653,1,26,95.31638717651367,ok,
18,21,30103,True,18,3,1584,8,dP5|dP6|dP4|dP8|dP5|dP5|dP7|dP5,2,16,True,3,1224.0,0.04341,1,26,69.42426896095276,ok,
18,21,30098,True,18,3,1950,10,dP8|dP4|dP5|dP5|dP8|dP6|dP8|dP4|dP6|dP7,0,18,False,0,,,1,16,95.66375374794006,ok,
18,21,30119,True,18,3,1956,7,dP8|dP5|dP7|dP6|dP6|dP5|dP5,1,17,True,6,501.0,0.00467,1,26,56.7333562374115,ok,
18,21,30107,True,18,3,1984,9,dP8|dP5|dP8|dP4|dP6|dP6|dP5|dP6|dP5,1,17,False,0,,,1,16,78.9115240573883,ok,
18,21,30104,True,18,3,1652,9,dP6|dP6|dP4|dP5|dP7|dP5|dP5|dP4|dP5,0,18,False,0,,,1,16,89.48798394203186,ok,
18,21,30100,True,18,3,1828,11,dP8|dP5|dP6|dP5|dP8|dP6|dP7|dP6|dP4|dP4|dP5,0,18,False,0,,,1,16,95.75761532783508,ok,
18,21,30108,True,18,3,2046,9,dP6|dP7|dP8|dP4|dP7|dP5|dP4|dP7|dP8,0,18,False,0,,,1,16,88.71227931976318,ok,
18,21,30106,True,18,3,2082,11,dP7|dP6|dP5|dP7|dP5|dP6|dP7|dP6|dP5|dP6|dP5,0,18,False,0,,,1,16,95.57725238800049,ok,
18,21,30122,True,18,3,1588,12,dP8|dP7|dP4|dP4|dP4|dP5|dP5|dP4|dP5|dP4|dP4|dP4,0,18,True,2,0.0,0.00000,1,26,94.96181035041809,ok,
18,21,30120,True,18,3,1482,7,dP4|dP4|dP4|dP4|dP6|dP8|dP4,3,15,True,2,36.0,0.00324,1,26,96.19272756576538,ok,
18,21,30174,True,18,3,2028,9,dP8|dP8|dP5|dP8|dP5|dP7|dP5|dP4|dP6,1,17,True,4,35.0,0.00207,1,26,60.944785356521606,ok,
18,21,30133,True,18,3,1678,11,dP6|dP6|dP6|dP4|dP4|dP7|dP5|dP5|dP5|dP4|dP7,2,16,True,4,876.0,0.02361,1,26,82.90069031715393,ok,
18,21,30126,True,18,3,1996,9,dP6|dP8|dP7|dP8|dP4|dP4|dP4|dP6|dP4,1,17,False,0,,,1,16,95.97616839408875,ok,
18,21,30129,True,18,3,1610,8,dP7|dP4|dP8|dP8|dP5|dP4|dP4|dP4,1,17,False,0,,,1,16,93.45284700393677,ok,
18,21,30135,True,18,3,1500,6,dP5|dP6|dP5|dP7|dP4|dP5,2,16,True,3,252.0,0.00219,1,26,96.71814489364624,ok,
18,21,30181,True,18,3,1984,10,dP6|dP8|dP6|dP5|dP4|dP6|dP6|dP7|dP6|dP6,0,18,False,0,,,1,16,54.43055772781372,ok,
18,21,30160,True,18,3,1942,10,dP8|dP7|dP5|dP8|dP4|dP4|dP6|dP5|dP7|dP5,0,18,False,0,,,1,16,96.05321764945984,ok,
18,21,30177,True,18,3,1914,9,dP7|dP5|dP6|dP7|dP6|dP7|dP4|dP4|dP4,1,17,True,4,76.0,0.02257,1,26,72.91281509399414,ok,
18,21,30170,True,18,3,2124,11,dP8|dP8|dP6|dP4|dP4|dP5|dP5|dP4|dP6|dP8|dP8,0,18,False,0,,,1,16,95.75096082687378,ok,
18,21,30175,True,18,3,1954,10,dP7|dP6|dP5|dP8|dP5|dP5|dP5|dP8|dP5|dP6,1,17,True,4,420.0,0.00918,1,26,95.27937293052673,ok,
18,21,30178,True,18,3,1872,10,dP7|dP6|dP7|dP5|dP4|dP4|dP5|dP8|dP5|dP7,0,18,True,1,687.5,0.06231,1,26,91.9305317401886,ok,
18,21,30186,True,18,3,1998,11,dP6|dP7|dP5|dP8|dP4|dP4|dP4|dP8|dP4|dP5|dP4,0,18,True,1,599.5,0.00720,1,26,95.8268575668335,ok,
18,21,30207,True,18,3,1562,9,dP5|dP5|dP5|dP5|dP4|dP4|dP5|dP5|dP6,3,15,True,1,1456.0,0.03664,1,26,64.02676820755005,ok,
18,21,30190,True,18,3,1746,13,dP5|dP4|dP6|dP6|dP6|dP5|dP4|dP5|dP7|dP6|dP4|dP4|dP4,1,17,True,3,449.5,0.01317,1,26,96.54971718788147,ok,
18,21,30192,True,18,3,1776,7,dP8|dP5|dP7|dP5|dP4|dP6|dP6,1,17,True,4,37.5,0.00059,1,26,97.69395971298218,ok,
18,21,30214,True,18,3,1802,8,dP6|dP6|dP5|dP6|dP4|dP5|dP6|dP4,2,16,True,2,1694.0,0.01049,1,26,73.90543556213379,ok,
18,21,30195,True,18,3,1822,13,dP5|dP8|dP7|dP5|dP6|dP6|dP4|dP4|dP5|dP4|dP4|dP4|dP4,0,18,True,2,1350.0,0.06414,1,26,94.62347173690796,ok,
18,21,30215,True,18,3,1792,13,dP5|dP5|dP5|dP8|dP4|dP7|dP4|dP5|dP7|dP8|dP4|dP4|dP4,0,18,True,1,206.5,0.02163,1,26,69.80508995056152,ok,
18,21,30208,True,18,3,1732,5,dP5|dP7|dP6|dP5|dP4,3,15,True,3,312.5,0.02205,1,26,96.81362128257751,ok,
18,21,30211,True,18,3,1834,12,dP7|dP6|dP6|dP4|dP5|dP4|dP5|dP6|dP5|dP6|dP5|dP5,0,18,True,1,13.5,0.00071,1,26,96.58959579467773,ok,
18,21,30213,True,18,3,1838,10,dP8|dP8|dP6|dP6|dP8|dP6|dP8|dP5|dP7|dP4,1,17,True,2,127.1,0.00887,1,26,95.69475483894348,ok,
18,21,30225,True,18,3,2004,8,dP7|dP6|dP7|dP5|dP4|dP6|dP5|dP8,2,16,False,0,,,1,16,55.790143966674805,ok,
18,21,30216,True,18,3,2362,10,dP8|dP7|dP6|dP4|dP5|dP6|dP5|dP4|dP6|dP8,1,17,False,0,,,1,16,95.13278889656067,ok,
18,21,30218,True,18,3,1884,11,dP8|dP8|dP6|dP5|dP7|dP4|dP4|dP4|dP7|dP4|dP4,0,18,False,0,,,1,16,96.309885263443,ok,
18,21,30220,True,18,3,1960,13,dP7|dP4|dP6|dP6|dP7|dP4|dP6|dP4|dP4|dP5|dP8|dP4|dP6,0,18,True,2,463.5,0.04741,1,26,87.19005107879639,ok,
18,21,30219,True,18,3,1890,11,dP5|dP7|dP6|dP4|dP7|dP4|dP8|dP5|dP7|dP5|dP4,2,16,True,2,9.5,0.00055,1,26,95.49182629585266,ok,
18,21,30243,True,18,3,1988,8,dP7|dP7|dP6|dP7|dP5|dP4|dP4|dP5,0,18,False,0,,,1,16,65.09346604347229,ok,
18,21,30230,True,18,3,1922,9,dP6|dP5|dP8|dP4|dP8|dP5|dP4|dP6|dP5,0,18,True,1,9890.0,0.09048,1,26,96.16493940353394,ok,
18,21,30240,True,18,3,1808,10,dP5|dP4|dP6|dP5|dP5|dP8|dP5|dP6|dP6|dP5,0,18,True,6,21.5,0.00067,1,26,71.3296594619751,ok,
18,21,30260,True,18,3,2002,10,dP7|dP7|dP4|dP7|dP7|dP4|dP5|dP6|dP6|dP4,1,17,True,3,74.0,0.00704,1,26,57.9069299697876,ok,
18,21,30242,True,18,3,2116,9,dP6|dP6|dP7|dP5|dP6|dP6|dP4|dP7|dP4,1,17,True,3,16.0,0.00272,1,26,96.72260570526123,ok,
18,21,30244,True,18,3,1926,11,dP8|dP6|dP7|dP6|dP5|dP5|dP4|dP5|dP4|dP4|dP7,2,16,False,0,,,1,16,96.14879751205444,ok,
18,21,30247,True,18,3,2286,10,dP5|dP8|dP4|dP5|dP7|dP6|dP4|dP4|dP8|dP4,1,17,True,2,1100.0,0.00485,1,26,95.74938631057739,ok,
18,21,30261,True,18,3,1618,9,dP8|dP4|dP5|dP6|dP4|dP6|dP4|dP5|dP6,2,16,True,4,384.0,0.01288,1,26,69.6656506061554,ok,
18,21,30248,True,18,3,1850,7,dP6|dP6|dP6|dP5|dP5|dP4|dP6,1,17,True,1,94.5,0.02776,1,26,96.48044753074646,ok,
18,21,30249,True,18,3,1960,9,dP6|dP8|dP4|dP8|dP6|dP5|dP5|dP4|dP4,1,17,True,4,384.0,0.00375,1,26,96.46883082389832,ok,
18,21,30252,True,18,3,1714,12,dP4|dP4|dP6|dP6|dP6|dP6|dP6|dP7|dP5|dP5|dP4|dP5,0,18,True,2,25.0,0.00057,1,26,94.80582642555237,ok,
18,21,30253,True,18,3,1912,12,dP7|dP6|dP5|dP4|dP7|dP6|dP5|dP6|dP5|dP4|dP4|dP5,0,18,True,1,419.9,0.03282,1,26,94.03853011131287,ok,
18,21,30264,True,18,3,1872,8,dP8|dP5|dP6|dP7|dP5|dP4|dP5|dP7,1,17,False,0,,,1,16,76.77649593353271,ok,
18,21,30268,True,18,3,1722,13,dP4|dP4|dP8|dP5|dP8|dP7|dP5|dP6|dP4|dP4|dP4|dP4|dP6,0,18,True,2,0.0,0.00000,1,26,77.431316614151,ok,
18,21,30265,True,18,3,2048,12,dP7|dP4|dP7|dP5|dP6|dP5|dP6|dP5|dP8|dP6|dP6|dP4,0,18,True,1,32.9,0.00843,1,26,95.55370664596558,ok,
18,21,30276,True,18,3,2154,9,dP5|dP7|dP5|dP6|dP5|dP4|dP8|dP6|dP4,1,17,False,0,,,1,16,58.94915747642517,ok,
18,21,30266,True,18,3,2096,11,dP7|dP7|dP5|dP6|dP7|dP8|dP4|dP4|dP4|dP4|dP4,0,18,True,4,966.7,0.01191,1,26,85.69479775428772,ok,
18,21,30267,True,18,3,1976,9,dP7|dP7|dP6|dP7|dP7|dP6|dP5|dP7|dP5,0,18,True,4,940.8,0.01071,1,26,95.67011451721191,ok,
18,21,30292,True,18,3,1660,4,dP6|dP8|dP7|dP4,1,17,False,0,,,1,14,75.5077953338623,ok,
18,21,30290,True,18,3,1870,10,dP8|dP5|dP5|dP6|dP8|dP5|dP4|dP6|dP6|dP7,0,18,True,2,2679.0,0.02002,1,26,94.14198446273804,ok,
18,21,30296,True,18,3,1778,9,dP4|dP4|dP7|dP7|dP7|dP7|dP5|dP5|dP5,1,17,True,4,114.5,0.00153,1,26,86.11320161819458,ok,
18,21,30280,True,18,3,1680,13,dP5|dP5|dP4|dP8|dP6|dP5|dP7|dP4|dP8|dP4|dP5|dP4|dP4,0,18,True,1,0.0,0.00000,1,26,97.07822132110596,ok,
18,21,30294,True,18,3,1750,9,dP4|dP7|dP6|dP6|dP5|dP7|dP7|dP4|dP4,1,17,True,1,20.0,0.00016,1,26,96.10483837127686,ok,
18,21,30299,True,18,3,1766,8,dP7|dP8|dP8|dP7|dP6|dP6|dP5|dP5,0,18,False,0,,,1,16,96.53456854820251,ok,
18,21,30302,True,18,3,1912,8,dP8|dP4|dP5|dP6|dP7|dP5|dP5|dP4,2,16,True,3,44.0,0.00377,1,26,87.11261749267578,ok,
18,21,30315,True,18,3,1636,10,dP7|dP5|dP5|dP4|dP5|dP6|dP5|dP4|dP4|dP4,2,16,True,1,624.0,0.04916,1,26,55.424079179763794,ok,
18,21,30300,True,18,3,1676,3,dP4|dP7|dP4,2,16,True,1,31.9,0.00301,1,22,96.65473055839539,ok,
