h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,first_hit_at,n_ambient_skip,status
18,21,102800,True,18,2176,2176,0,-1,2176,skip
18,21,102801,True,18,1900,1900,0,-1,1900,skip
18,21,102802,True,18,1486,1486,0,-1,1486,skip
18,21,102803,True,18,1786,1786,0,-1,1786,skip
18,21,102804,True,18,1666,1666,0,-1,1666,skip
18,21,102805,True,18,2012,2012,0,-1,2012,skip
18,21,102806,True,18,2024,2024,0,-1,2024,skip
18,21,102807,True,18,2008,2008,0,-1,2008,skip
18,21,102808,True,18,2058,2058,0,-1,2058,skip
18,21,102809,True,18,1962,1962,0,-1,1962,skip
18,21,102810,True,18,2070,2070,0,-1,2070,skip
18,21,102811,True,18,2172,2172,0,-1,2172,skip
18,21,102812,True,18,1576,1576,0,-1,1576,skip
18,21,102813,True,18,1704,1704,0,-1,1704,skip
18,21,102814,True,18,2024,795,3,795,794,pass
18,21,102815,True,18,2014,159,3,159,158,pass
18,21,102816,True,18,1762,1762,0,-1,1762,skip
18,21,102817,True,18,1688,1688,0,-1,1688,skip
18,21,102818,True,18,1580,1580,0,-1,1580,skip
18,21,102819,True,18,1622,1622,0,-1,1622,skip
18,21,102820,True,18,1980,1980,0,-1,1980,skip
18,21,102821,True,18,2260,2260,0,-1,2260,skip
18,21,102822,True,18,2060,2060,0,-1,2060,skip
18,21,102823,True,18,1616,1616,0,-1,1616,skip
18,21,102824,True,18,1918,219,3,219,218,pass
18,21,102825,True,18,2152,2152,0,-1,2152,skip
18,21,102826,True,18,2320,2320,0,-1,2320,skip
18,21,102827,True,18,1890,1890,0,-1,1890,skip
18,21,102828,True,18,1984,1984,0,-1,1984,skip
18,21,102829,True,18,1800,1800,0,-1,1800,skip
18,21,102830,True,18,2196,2196,0,-1,2196,skip
18,21,102831,True,18,2128,2128,0,-1,2128,skip
18,21,102832,True,18,2506,2506,0,-1,2506,skip
18,21,102833,True,18,1810,1810,0,-1,1810,skip
18,21,102834,True,18,2146,2146,0,-1,2146,skip
18,21,102835,True,18,1524,1524,0,-1,1524,skip
18,21,102836,True,18,1816,1816,0,-1,1816,skip
18,21,102837,True,18,2000,2000,0,-1,2000,skip
18,21,102838,True,18,1768,1768,0,-1,1768,skip
18,21,102839,True,18,1896,1896,0,-1,1896,skip
18,21,102840,True,18,1622,1622,0,-1,1622,skip
18,21,102841,True,18,2356,2356,0,-1,2356,skip
18,21,102842,True,18,2064,2064,0,-1,2064,skip
18,21,102843,True,18,1758,1758,0,-1,1758,skip
18,21,102844,True,18,2096,2096,0,-1,2096,skip
18,21,102845,True,18,2046,2046,0,-1,2046,skip
18,21,102846,True,18,2280,2280,0,-1,2280,skip
18,21,102847,True,18,2324,2324,0,-1,2324,skip
18,21,102848,True,18,1708,1708,0,-1,1708,skip
18,21,102849,True,18,2428,2428,0,-1,2428,skip
18,21,102850,True,18,2156,2156,0,-1,2156,skip
18,21,102851,True,18,2018,2018,0,-1,2018,skip
18,21,102852,True,18,1900,1900,0,-1,1900,skip
18,21,102853,True,18,2162,2162,0,-1,2162,skip
18,21,102854,True,18,2388,2388,0,-1,2388,skip
18,21,102855,True,18,1882,1882,0,-1,1882,skip
18,21,102856,True,18,1992,1992,0,-1,1992,skip
18,21,102857,True,18,1548,1548,0,-1,1548,skip
18,21,102858,True,18,1718,1718,0,-1,1718,skip
18,21,102859,True,18,2260,2260,0,-1,2260,skip
18,21,102860,True,18,2376,2376,0,-1,2376,skip
18,21,102861,True,18,2108,2108,0,-1,2108,skip
18,21,102862,True,18,2004,2004,0,-1,2004,skip
18,21,102863,True,18,1800,1800,0,-1,1800,skip
18,21,102864,True,18,1806,1806,0,-1,1806,skip
18,21,102865,True,18,2080,2080,0,-1,2080,skip
18,21,102866,True,18,1708,1708,0,-1,1708,skip
18,21,102867,True,18,2256,2256,0,-1,2256,skip
18,21,102868,True,18,1816,1816,0,-1,1816,skip
18,21,102869,True,18,1656,1656,0,-1,1656,skip
18,21,102870,True,18,2108,2108,0,-1,2108,skip
18,21,102871,True,18,1936,1936,0,-1,1936,skip
18,21,102872,True,18,1924,1924,0,-1,1924,skip
18,21,102873,True,18,2246,2246,0,-1,2246,skip
18,21,102874,True,18,2156,2156,0,-1,2156,skip
18,21,102875,True,18,2374,2374,0,-1,2374,skip
18,21,102876,True,18,1894,1894,0,-1,1894,skip
18,21,102877,True,18,1732,1732,0,-1,1732,skip
18,21,102878,True,18,2216,2216,0,-1,2216,skip
18,21,102879,True,18,1896,1896,0,-1,1896,skip
18,21,102880,True,18,2188,2188,0,-1,2188,skip
18,21,102881,True,18,1810,1810,0,-1,1810,skip
18,21,102882,True,18,2032,2032,0,-1,2032,skip
18,21,102883,True,18,2018,2018,0,-1,2018,skip
18,21,102884,True,18,2012,2012,0,-1,2012,skip
18,21,102885,True,18,840,840,0,-1,840,skip
18,21,102886,True,18,1904,1904,0,-1,1904,skip
18,21,102887,True,18,1758,1758,0,-1,1758,skip
18,21,102888,True,18,2048,2048,0,-1,2048,skip
18,21,102889,True,18,2080,2080,0,-1,2080,skip
18,21,102890,True,18,2320,2320,0,-1,2320,skip
18,21,102891,True,18,1936,1936,0,-1,1936,skip
18,21,102892,True,18,2006,2006,0,-1,2006,skip
18,21,102893,True,18,2042,2042,0,-1,2042,skip
18,21,102894,True,18,1744,1744,0,-1,1744,skip
18,21,102895,True,18,1620,1620,0,-1,1620,skip
18,21,102896,True,18,1978,1978,0,-1,1978,skip
18,21,102897,True,18,1888,1888,0,-1,1888,skip
18,21,102898,True,18,1732,1732,0,-1,1732,skip
18,21,102899,True,18,2302,2302,0,-1,2302,skip
18,21,102900,True,18,1998,1998,0,-1,1998,skip
18,21,102901,True,18,2052,2052,0,-1,2052,skip
18,21,102902,True,18,1774,1774,0,-1,1774,skip
18,21,102903,True,18,1418,1418,0,-1,1418,skip
18,21,102904,True,18,1606,1606,0,-1,1606,skip
18,21,102905,True,18,1878,1878,0,-1,1878,skip
18,21,102906,True,18,1816,1816,0,-1,1816,skip
18,21,102907,True,18,1828,1828,0,-1,1828,skip
18,21,102908,True,18,1894,1894,0,-1,1894,skip
18,21,102909,True,18,2130,2130,0,-1,2130,skip
18,21,102910,True,18,1548,1548,0,-1,1548,skip
18,21,102911,True,18,2612,2612,0,-1,2612,skip
18,21,102912,True,18,1860,1860,0,-1,1860,skip
18,21,102913,True,18,2396,2396,0,-1,2396,skip
18,21,102914,True,18,1944,1944,0,-1,1944,skip
18,21,102915,True,18,2062,2062,0,-1,2062,skip
18,21,102916,True,18,1784,1784,0,-1,1784,skip
18,21,102917,True,18,2192,2192,0,-1,2192,skip
18,21,102918,True,18,2084,2084,0,-1,2084,skip
18,21,102919,True,18,2034,2034,0,-1,2034,skip
18,21,102920,True,18,1606,1606,0,-1,1606,skip
18,21,102921,True,18,2000,2000,0,-1,2000,skip
18,21,102922,True,18,2158,2158,0,-1,2158,skip
18,21,102923,True,18,2420,2420,0,-1,2420,skip
18,21,102924,True,18,2588,2588,0,-1,2588,skip
18,21,102925,True,18,1870,1870,0,-1,1870,skip
18,21,102926,True,18,2266,2266,0,-1,2266,skip
18,21,102927,True,18,1562,1562,0,-1,1562,skip
18,21,102928,True,18,1814,1814,0,-1,1814,skip
18,21,102929,True,18,2062,2062,0,-1,2062,skip
18,21,102930,True,18,2466,2466,0,-1,2466,skip
18,21,102931,True,18,1944,1944,0,-1,1944,skip
18,21,102932,True,18,2346,2346,0,-1,2346,skip
18,21,102933,True,18,1700,1700,0,-1,1700,skip
18,21,102934,True,18,2218,2218,0,-1,2218,skip
18,21,102935,True,18,2120,129,3,129,128,pass
18,21,102936,True,18,2196,2196,0,-1,2196,skip
18,21,102937,True,18,2232,2232,0,-1,2232,skip
18,21,102938,True,18,1504,1504,0,-1,1504,skip
18,21,102939,True,18,1942,1942,0,-1,1942,skip
18,21,102940,True,18,1620,1620,0,-1,1620,skip
18,21,102941,True,18,1958,1958,0,-1,1958,skip
18,21,102942,True,18,1608,1608,0,-1,1608,skip
18,21,102943,True,18,2264,2264,0,-1,2264,skip
18,21,102944,True,18,1602,5,3,5,4,pass
18,21,102945,True,18,1270,1270,0,-1,1270,skip
18,21,102946,True,18,1424,1424,0,-1,1424,skip
18,21,102947,True,18,2030,2030,0,-1,2030,skip
18,21,102948,True,18,2318,2318,0,-1,2318,skip
18,21,102949,True,18,1772,1772,0,-1,1772,skip
18,21,102950,True,18,1772,1772,0,-1,1772,skip
18,21,102951,True,18,2068,2068,0,-1,2068,skip
18,21,102952,True,18,1838,1838,0,-1,1838,skip
18,21,102953,True,18,1880,1880,0,-1,1880,skip
18,21,102954,True,18,1674,1674,0,-1,1674,skip
18,21,102955,True,18,2154,2154,0,-1,2154,skip
18,21,102956,True,18,1788,1788,0,-1,1788,skip
18,21,102957,True,18,1404,1404,0,-1,1404,skip
18,21,102958,True,18,1854,1854,0,-1,1854,skip
18,21,102959,True,18,1958,1958,0,-1,1958,skip
18,21,102960,True,18,1902,1902,0,-1,1902,skip
18,21,102961,True,18,2202,2202,0,-1,2202,skip
18,21,102962,True,18,2064,2064,0,-1,2064,skip
18,21,102963,True,18,2000,2000,0,-1,2000,skip
18,21,102964,True,18,1668,1668,0,-1,1668,skip
18,21,102965,True,18,1410,1410,0,-1,1410,skip
18,21,102966,True,18,1840,1840,0,-1,1840,skip
18,21,102967,True,18,1484,1484,0,-1,1484,skip
18,21,102968,True,18,1900,1900,0,-1,1900,skip
18,21,102969,True,18,2086,2086,0,-1,2086,skip
18,21,102970,True,18,2084,2084,0,-1,2084,skip
18,21,102971,True,18,1766,1766,0,-1,1766,skip
18,21,102972,True,18,1936,1936,0,-1,1936,skip
18,21,102973,True,18,1116,1116,0,-1,1116,skip
18,21,102974,True,18,1890,1890,0,-1,1890,skip
18,21,102975,True,18,2306,2306,0,-1,2306,skip
18,21,102976,True,18,1984,1984,0,-1,1984,skip
18,21,102977,True,18,1840,1840,0,-1,1840,skip
18,21,102978,True,18,1670,1670,0,-1,1670,skip
18,21,102979,True,18,1612,1612,0,-1,1612,skip
18,21,102980,True,18,1748,1748,0,-1,1748,skip
18,21,102981,True,18,1810,1810,0,-1,1810,skip
18,21,102982,True,18,1886,1886,0,-1,1886,skip
18,21,102983,True,18,2156,2156,0,-1,2156,skip
18,21,102984,True,18,1818,3,3,3,2,pass
18,21,102985,True,18,1856,1856,0,-1,1856,skip
18,21,102986,True,18,2034,2034,0,-1,2034,skip
18,21,102987,True,18,1948,1948,0,-1,1948,skip
18,21,102988,True,18,1972,1972,0,-1,1972,skip
18,21,102989,True,18,1760,1760,0,-1,1760,skip
18,21,102990,True,18,1906,1906,0,-1,1906,skip
18,21,102991,True,18,1948,1948,0,-1,1948,skip
18,21,102992,True,18,2492,2492,0,-1,2492,skip
18,21,102993,True,18,1944,1944,0,-1,1944,skip
18,21,102994,True,18,2192,2192,0,-1,2192,skip
18,21,102995,True,18,2054,2054,0,-1,2054,skip
18,21,102996,True,18,1648,1648,0,-1,1648,skip
18,21,102997,True,18,1882,1882,0,-1,1882,skip
18,21,102998,True,18,1642,1642,0,-1,1642,skip
18,21,102999,True,18,1934,1934,0,-1,1934,skip
18,21,103000,True,18,1740,1740,0,-1,1740,skip
18,21,103001,True,18,2108,2108,0,-1,2108,skip
18,21,103002,True,18,2160,2160,0,-1,2160,skip
18,21,103003,True,18,1810,1810,0,-1,1810,skip
18,21,103004,True,18,2064,2064,0,-1,2064,skip
18,21,103005,True,18,1726,1726,0,-1,1726,skip
18,21,103006,True,18,1508,1508,0,-1,1508,skip
18,21,103007,True,18,1936,1936,0,-1,1936,skip
18,21,103008,True,18,1718,1718,0,-1,1718,skip
18,21,103009,True,18,2226,2226,0,-1,2226,skip
18,21,103010,True,18,2134,2134,0,-1,2134,skip
18,21,103011,True,18,1498,1498,0,-1,1498,skip
18,21,103012,True,18,1572,1572,0,-1,1572,skip
18,21,103013,True,18,1454,1454,0,-1,1454,skip
18,21,103014,True,18,1966,1966,0,-1,1966,skip
18,21,103015,True,18,1886,1886,0,-1,1886,skip
18,21,103016,True,18,2028,2028,0,-1,2028,skip
18,21,103017,True,18,1910,1910,0,-1,1910,skip
18,21,103018,True,18,1988,1988,0,-1,1988,skip
18,21,103019,True,18,1558,1558,0,-1,1558,skip
18,21,103020,True,18,1442,1442,0,-1,1442,skip
18,21,103021,True,18,2180,3,3,3,2,pass
18,21,103022,True,18,2198,2198,0,-1,2198,skip
18,21,103023,True,18,2168,2168,0,-1,2168,skip
18,21,103024,True,18,1624,103,3,103,102,pass
18,21,103025,True,18,1838,1838,0,-1,1838,skip
18,21,103026,True,18,2022,2022,0,-1,2022,skip
18,21,103027,True,18,2174,2174,0,-1,2174,skip
18,21,103028,True,18,2358,2358,0,-1,2358,skip
18,21,103029,True,18,1842,1842,0,-1,1842,skip
18,21,103030,True,18,2272,2272,0,-1,2272,skip
18,21,103031,True,18,2016,2016,0,-1,2016,skip
18,21,103032,True,18,2256,2256,0,-1,2256,skip
18,21,103033,True,18,2492,2492,0,-1,2492,skip
18,21,103034,True,18,2182,2182,0,-1,2182,skip
18,21,103035,True,18,1992,1992,0,-1,1992,skip
18,21,103036,True,18,1244,1244,0,-1,1244,skip
18,21,103037,True,18,1914,1914,0,-1,1914,skip
18,21,103038,True,18,2048,7,3,7,6,pass
18,21,103039,True,18,1566,1566,0,-1,1566,skip
18,21,103040,True,18,2104,2104,0,-1,2104,skip
18,21,103041,True,18,1872,1872,0,-1,1872,skip
18,21,103042,True,18,1856,1856,0,-1,1856,skip
18,21,103043,True,18,1988,1988,0,-1,1988,skip
18,21,103044,True,18,1868,1868,0,-1,1868,skip
18,21,103045,True,18,2066,2066,0,-1,2066,skip
18,21,103046,True,18,2036,2036,0,-1,2036,skip
18,21,103047,True,18,1490,1490,0,-1,1490,skip
18,21,103048,True,18,1844,1844,0,-1,1844,skip
18,21,103049,True,18,1578,1578,0,-1,1578,skip
18,21,103050,True,18,1732,1732,0,-1,1732,skip
18,21,103051,True,18,2244,2244,0,-1,2244,skip
18,21,103052,True,18,1790,1790,0,-1,1790,skip
18,21,103053,True,18,2372,2372,0,-1,2372,skip
18,21,103054,True,18,1786,1786,0,-1,1786,skip
18,21,103055,True,18,2018,2018,0,-1,2018,skip
18,21,103056,True,18,2106,161,3,161,160,pass
18,21,103057,True,18,1578,1578,0,-1,1578,skip
18,21,103058,True,18,1878,1878,0,-1,1878,skip
18,21,103059,True,18,1950,1950,0,-1,1950,skip
18,21,103060,True,18,1720,1720,0,-1,1720,skip
18,21,103061,True,18,1872,1872,0,-1,1872,skip
18,21,103062,True,18,1990,1990,0,-1,1990,skip
18,21,103063,True,18,1954,1954,0,-1,1954,skip
18,21,103064,True,18,2122,2122,0,-1,2122,skip
18,21,103065,True,18,2000,2000,0,-1,2000,skip
18,21,103066,True,18,1878,1878,0,-1,1878,skip
18,21,103067,True,18,1976,1976,0,-1,1976,skip
18,21,103068,True,18,1974,1974,0,-1,1974,skip
18,21,103069,True,18,2112,2112,0,-1,2112,skip
18,21,103070,True,18,1852,1852,0,-1,1852,skip
18,21,103071,True,18,2318,2318,0,-1,2318,skip
18,21,103072,True,18,1928,1928,0,-1,1928,skip
18,21,103073,True,18,1846,1846,0,-1,1846,skip
18,21,103074,True,18,1872,1872,0,-1,1872,skip
18,21,103075,True,18,2446,2446,0,-1,2446,skip
18,21,103076,True,18,2034,2034,0,-1,2034,skip
18,21,103077,True,18,2228,2228,0,-1,2228,skip
18,21,103078,True,18,1846,1846,0,-1,1846,skip
18,21,103079,True,18,1902,1902,0,-1,1902,skip
18,21,103080,True,18,1540,1540,0,-1,1540,skip
18,21,103081,True,18,2062,2062,0,-1,2062,skip
18,21,103082,True,18,1986,1986,0,-1,1986,skip
18,21,103083,True,18,1750,1750,0,-1,1750,skip
18,21,103084,True,18,1814,1814,0,-1,1814,skip
18,21,103085,True,18,1750,1750,0,-1,1750,skip
18,21,103086,True,18,1510,1510,0,-1,1510,skip
18,21,103087,True,18,1904,1904,0,-1,1904,skip
18,21,103088,True,18,1734,1734,0,-1,1734,skip
18,21,103089,True,18,1626,1626,0,-1,1626,skip
18,21,103090,True,18,2022,2022,0,-1,2022,skip
18,21,103091,True,18,2484,2484,0,-1,2484,skip
18,21,103092,True,18,1870,1870,0,-1,1870,skip
18,21,103093,True,18,1450,1450,0,-1,1450,skip
18,21,103094,True,18,1764,1764,0,-1,1764,skip
18,21,103095,True,18,1872,1872,0,-1,1872,skip
18,21,103096,True,18,1990,1990,0,-1,1990,skip
18,21,103097,True,18,2160,2160,0,-1,2160,skip
18,21,103098,True,18,1756,1756,0,-1,1756,skip
18,21,103099,True,18,1876,1876,0,-1,1876,skip
18,21,103100,True,18,1720,1720,0,-1,1720,skip
18,21,103101,True,18,2194,2194,0,-1,2194,skip
18,21,103102,True,18,2392,2392,0,-1,2392,skip
18,21,103103,True,18,2130,571,3,571,570,pass
18,21,103104,True,18,1914,1914,0,-1,1914,skip
18,21,103105,True,18,1704,1704,0,-1,1704,skip
18,21,103106,True,18,2444,2444,0,-1,2444,skip
18,21,103107,True,18,2254,279,3,279,278,pass
18,21,103108,True,18,2094,2094,0,-1,2094,skip
18,21,103109,True,18,2296,2296,0,-1,2296,skip
18,21,103110,True,18,2212,2212,0,-1,2212,skip
18,21,103111,True,18,2000,2000,0,-1,2000,skip
18,21,103112,True,18,1956,1956,0,-1,1956,skip
18,21,103113,True,18,2042,2042,0,-1,2042,skip
18,21,103114,True,18,1846,1846,0,-1,1846,skip
18,21,103115,True,18,1848,1848,0,-1,1848,skip
18,21,103116,True,18,1922,1922,0,-1,1922,skip
18,21,103117,True,18,2140,2140,0,-1,2140,skip
18,21,103118,True,18,1702,1702,0,-1,1702,skip
18,21,103119,True,18,2216,2216,0,-1,2216,skip
18,21,103120,True,18,2066,2066,0,-1,2066,skip
18,21,103121,True,18,1840,1840,0,-1,1840,skip
18,21,103122,True,18,2170,2170,0,-1,2170,skip
18,21,103123,True,18,1740,1740,0,-1,1740,skip
18,21,103124,True,18,1664,1664,0,-1,1664,skip
18,21,103125,True,18,2378,2378,0,-1,2378,skip
18,21,103126,True,18,1956,1956,0,-1,1956,skip
18,21,103127,True,18,1740,1740,0,-1,1740,skip
18,21,103128,True,18,2176,2176,0,-1,2176,skip
18,21,103129,True,18,2526,2526,0,-1,2526,skip
18,21,103130,True,18,2356,2356,0,-1,2356,skip
18,21,103131,True,18,1934,1934,0,-1,1934,skip
18,21,103132,True,18,1622,1622,0,-1,1622,skip
18,21,103133,True,18,2048,2048,0,-1,2048,skip
18,21,103134,True,18,1760,1760,0,-1,1760,skip
18,21,103135,True,18,2138,2138,0,-1,2138,skip
18,21,103136,True,18,2040,2040,0,-1,2040,skip
18,21,103137,True,18,1864,1864,0,-1,1864,skip
18,21,103138,True,18,2618,417,3,417,416,pass
18,21,103139,True,18,1452,1452,0,-1,1452,skip
18,21,103140,True,18,1440,1440,0,-1,1440,skip
18,21,103141,True,18,1920,1920,0,-1,1920,skip
18,21,103142,True,18,1874,1874,0,-1,1874,skip
18,21,103143,True,18,2098,2098,0,-1,2098,skip
18,21,103144,True,18,2030,2030,0,-1,2030,skip
18,21,103145,True,18,2218,2218,0,-1,2218,skip
18,21,103146,True,18,2066,2066,0,-1,2066,skip
18,21,103147,True,18,1122,1122,0,-1,1122,skip
18,21,103148,True,18,2100,2100,0,-1,2100,skip
18,21,103149,True,18,1818,1818,0,-1,1818,skip
18,21,103150,True,18,1598,1598,0,-1,1598,skip
18,21,103151,True,18,1808,1808,0,-1,1808,skip
18,21,103152,True,18,2118,2118,0,-1,2118,skip
18,21,103153,True,18,2048,2048,0,-1,2048,skip
18,21,103154,True,18,1816,1816,0,-1,1816,skip
18,21,103155,True,18,2234,2234,0,-1,2234,skip
18,21,103156,True,18,2102,2102,0,-1,2102,skip
18,21,103157,True,18,1850,1850,0,-1,1850,skip
18,21,103158,True,18,2122,2122,0,-1,2122,skip
18,21,103159,True,18,1780,1780,0,-1,1780,skip
18,21,103160,True,18,1940,1940,0,-1,1940,skip
18,21,103161,True,18,2502,693,3,693,692,pass
18,21,103162,True,18,2506,2506,0,-1,2506,skip
18,21,103163,True,18,2404,2404,0,-1,2404,skip
18,21,103164,True,18,1494,1494,0,-1,1494,skip
18,21,103165,True,18,1744,1744,0,-1,1744,skip
18,21,103166,True,18,2006,2006,0,-1,2006,skip
18,21,103167,True,18,1858,1858,0,-1,1858,skip
18,21,103168,True,18,2054,2054,0,-1,2054,skip
18,21,103169,True,18,2004,2004,0,-1,2004,skip
18,21,103170,True,18,1668,1668,0,-1,1668,skip
18,21,103171,True,18,2128,2128,0,-1,2128,skip
18,21,103172,True,18,1902,1902,0,-1,1902,skip
18,21,103173,True,18,1666,1666,0,-1,1666,skip
18,21,103174,True,18,1338,1338,0,-1,1338,skip
18,21,103175,True,18,2026,2026,0,-1,2026,skip
18,21,103176,True,18,1994,1994,0,-1,1994,skip
18,21,103177,True,18,2156,2156,0,-1,2156,skip
18,21,103178,True,18,1448,1448,0,-1,1448,skip
18,21,103179,True,18,2138,2138,0,-1,2138,skip
18,21,103180,True,18,2094,2094,0,-1,2094,skip
18,21,103181,True,18,1966,1966,0,-1,1966,skip
18,21,103182,True,18,1822,1822,0,-1,1822,skip
18,21,103183,True,18,2160,2160,0,-1,2160,skip
18,21,103184,True,18,2086,2086,0,-1,2086,skip
18,21,103185,True,18,2576,2576,0,-1,2576,skip
18,21,103186,True,18,2542,2542,0,-1,2542,skip
18,21,103187,True,18,1758,1758,0,-1,1758,skip
18,21,103188,True,18,2532,2532,0,-1,2532,skip
18,21,103189,True,18,2262,2262,0,-1,2262,skip
18,21,103190,True,18,2044,2044,0,-1,2044,skip
18,21,103191,True,18,1760,1760,0,-1,1760,skip
18,21,103192,True,18,2338,157,3,157,156,pass
18,21,103193,True,18,2228,301,3,301,300,pass
18,21,103194,False,17,1552,1552,0,-1,1552,skip
18,21,103195,True,18,1910,1910,0,-1,1910,skip
18,21,103196,True,18,2252,2252,0,-1,2252,skip
18,21,103197,True,18,2126,2126,0,-1,2126,skip
18,21,103198,True,18,1916,1916,0,-1,1916,skip
18,21,103199,True,18,1634,1634,0,-1,1634,skip
18,21,103200,True,18,2422,2422,0,-1,2422,skip
18,21,103201,True,18,1664,1664,0,-1,1664,skip
18,21,103202,True,18,2300,2300,0,-1,2300,skip
18,21,103203,True,18,1870,1870,0,-1,1870,skip
18,21,103204,True,18,1656,1656,0,-1,1656,skip
18,21,103205,True,18,1720,1720,0,-1,1720,skip
18,21,103206,True,18,1770,1770,0,-1,1770,skip
18,21,103207,True,18,2202,2202,0,-1,2202,skip
18,21,103208,True,18,1998,1998,0,-1,1998,skip
18,21,103209,True,18,2134,2134,0,-1,2134,skip
18,21,103210,True,18,2304,2304,0,-1,2304,skip
18,21,103211,True,18,2142,195,3,195,194,pass
18,21,103212,True,18,1522,1,3,1,0,pass
18,21,103213,True,18,1982,1982,0,-1,1982,skip
18,21,103214,True,18,2354,171,3,171,170,pass
18,21,103215,True,18,1738,1738,0,-1,1738,skip
18,21,103216,True,18,1970,1970,0,-1,1970,skip
18,21,103217,True,18,2214,2214,0,-1,2214,skip
18,21,103218,True,18,1782,113,3,113,112,pass
18,21,103219,True,18,1854,1,3,1,0,pass
18,21,103220,True,18,1902,13,3,13,12,pass
18,21,103221,True,18,1884,151,3,151,150,pass
18,21,103222,True,18,1688,1688,0,-1,1688,skip
18,21,103223,True,18,1934,1934,0,-1,1934,skip
18,21,103224,True,18,1776,1776,0,-1,1776,skip
18,21,103225,True,18,1878,1878,0,-1,1878,skip
18,21,103226,True,18,1966,1966,0,-1,1966,skip
18,21,103227,True,18,2092,2092,0,-1,2092,skip
18,21,103228,True,18,1852,1852,0,-1,1852,skip
18,21,103229,True,18,2106,2106,0,-1,2106,skip
18,21,103230,True,18,1780,9,3,9,8,pass
18,21,103231,True,18,1830,143,3,143,142,pass
18,21,103232,True,18,1814,1814,0,-1,1814,skip
18,21,103233,True,18,1788,1788,0,-1,1788,skip
18,21,103234,True,18,1930,147,3,147,146,pass
18,21,103235,True,18,1702,1702,0,-1,1702,skip
18,21,103236,True,18,1482,1482,0,-1,1482,skip
18,21,103237,True,18,2068,2068,0,-1,2068,skip
18,21,103238,True,18,1798,1798,0,-1,1798,skip
18,21,103239,True,18,1826,1826,0,-1,1826,skip
18,21,103240,True,18,1938,1938,0,-1,1938,skip
18,21,103241,True,18,2020,3,3,3,2,pass
18,21,103242,True,18,1906,1906,0,-1,1906,skip
18,21,103243,True,18,1796,1796,0,-1,1796,skip
18,21,103244,True,18,2108,2108,0,-1,2108,skip
18,21,103245,True,18,1174,1174,0,-1,1174,skip
18,21,103246,False,17,1360,1360,0,-1,1360,skip
18,21,103247,True,18,1706,161,3,161,160,pass
18,21,103248,True,18,1898,143,3,143,142,pass
18,21,103249,True,18,1982,1982,0,-1,1982,skip
18,21,103250,True,18,2110,2110,0,-1,2110,skip
18,21,103251,True,18,1968,1968,0,-1,1968,skip
18,21,103252,True,18,1768,1768,0,-1,1768,skip
18,21,103253,True,18,2068,2068,0,-1,2068,skip
18,21,103254,True,18,1826,1826,0,-1,1826,skip
18,21,103255,True,18,2122,2122,0,-1,2122,skip
18,21,103256,True,18,1958,1958,0,-1,1958,skip
18,21,103257,True,18,1978,1978,0,-1,1978,skip
18,21,103258,True,18,1976,1976,0,-1,1976,skip
18,21,103259,True,18,1498,1498,0,-1,1498,skip
18,21,103260,True,18,2040,2040,0,-1,2040,skip
18,21,103261,True,18,1956,1956,0,-1,1956,skip
18,21,103262,True,18,1878,87,3,87,86,pass
18,21,103263,True,18,1742,1742,0,-1,1742,skip
18,21,103264,True,18,1858,1858,0,-1,1858,skip
18,21,103265,True,18,2072,115,3,115,114,pass
18,21,103266,True,18,2100,2100,0,-1,2100,skip
18,21,103267,True,18,1596,1596,0,-1,1596,skip
18,21,103268,True,18,1960,1960,0,-1,1960,skip
18,21,103269,True,18,1638,1638,0,-1,1638,skip
18,21,103270,False,17,1630,1630,0,-1,1630,skip
18,21,103271,True,18,2000,2000,0,-1,2000,skip
18,21,103272,True,18,2164,2164,0,-1,2164,skip
18,21,103273,True,18,2444,2444,0,-1,2444,skip
18,21,103274,True,18,2324,2324,0,-1,2324,skip
18,21,103275,True,18,1988,1988,0,-1,1988,skip
18,21,103276,True,18,2092,133,3,133,132,pass
18,21,103277,True,18,2068,2068,0,-1,2068,skip
18,21,103278,True,18,1806,175,3,175,174,pass
18,21,103279,True,18,1572,73,3,73,72,pass
18,21,103280,True,18,1900,1900,0,-1,1900,skip
18,21,103281,True,18,1888,1888,0,-1,1888,skip
18,21,103282,True,18,2054,2054,0,-1,2054,skip
18,21,103283,True,18,1642,1642,0,-1,1642,skip
18,21,103284,True,18,1692,1692,0,-1,1692,skip
18,21,103285,True,18,2320,2320,0,-1,2320,skip
18,21,103286,True,18,2566,215,3,215,214,pass
18,21,103287,False,17,1544,1544,0,-1,1544,skip
18,21,103288,True,18,2278,2278,0,-1,2278,skip
18,21,103289,True,18,2064,2064,0,-1,2064,skip
18,21,103290,True,18,2036,2036,0,-1,2036,skip
18,21,103291,True,18,1798,1798,0,-1,1798,skip
18,21,103292,True,18,2574,2574,0,-1,2574,skip
18,21,103293,True,18,1942,1942,0,-1,1942,skip
18,21,103294,True,18,2180,2180,0,-1,2180,skip
18,21,103295,True,18,1472,1472,0,-1,1472,skip
18,21,103296,True,18,1916,1916,0,-1,1916,skip
18,21,103297,True,18,2020,2020,0,-1,2020,skip
18,21,103298,True,18,1462,1462,0,-1,1462,skip
18,21,103299,True,18,2122,2122,0,-1,2122,skip
18,21,103300,True,18,2278,2278,0,-1,2278,skip
